Longitude,Latitude,annee,diplome,NameOfUni,academie,domaine,discipline,situation,nombre_de_reponses,taux_de_reponse,poids_de_la_discipline,taux_dinsertion,emplois_cadre_ou_professions_intermediaires,emplois_stables,emplois_a_temps_plein,salaire_net_median_des_emplois_a_temps_plein,salaire_brut_annuel_estime,de_diplomes_boursiers,taux_de_chomage_regional,salaire_net_mensuel_median_regional,emplois_cadre,emplois_exterieurs_a_la_region_de_luniversite,femmes,salaire_net_mensuel_regional_1er_quartile,salaire_net_mensuel_regional_3eme_quartile
7.3121303,47.7301377,2012,MASTER LMD,Mulhouse - Haute Alsace France,Strasbourg,"Sciences, technologies et santé",Sciences de la vie et de la terre,30 mois après le diplôme,28,79,12,ns,ns,ns,ns,ns,,29,9.3,1760,ns,ns,ns,1430,2080
4.8396946,45.7544938,2012,MASTER ENS,Lyon 1 - Claude Bernard France,Lyon,Masters enseignement,Masters enseignement,18 mois après le diplôme,149,77,100,99,91,87,95,1690,26400,28,8.9,1780,82,29,71,1430,2130
4.8396946,45.7544938,2012,MASTER LMD,Lyon 1 - Claude Bernard France,Lyon,"Droit, économie et gestion",Économie,18 mois après le diplôme,13,87,3,ns,ns,ns,ns,ns,,28,8.9,1780,ns,ns,ns,1430,2130
4.8396946,45.7544938,2012,MASTER LMD,Lyon 1 - Claude Bernard France,Lyon,Sciences humaines et sociales,Autres sciences humaines et sociales,30 mois après le diplôme,3,100,1,ns,ns,ns,ns,nd,,28,8.9,1780,ns,ns,ns,1430,2130
4.8396946,45.7544938,2012,MASTER LMD,Lyon 1 - Claude Bernard France,Lyon,"Sciences, technologies et santé",Sciences de l'ingénieur,30 mois après le diplôme,82,84,19,93,97,87,99,2020,31600,28,8.9,1780,81,34,22,1430,2130
4.8371866,45.7507518,2012,MASTER ENS,Lyon 2 - Lumière France,Lyon,Masters enseignement,Masters enseignement,30 mois après le diplôme,53,68,100,96,79,73,76,1650,25700,36,8.9,1780,66,10,98,1430,2130
4.8371866,45.7507518,2012,MASTER LMD,Lyon 2 - Lumière France,Lyon,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",30 mois après le diplôme,207,73,32,88,79,79,96,1880,29300,29,8.9,1780,47,39,58,1430,2130
4.8371866,45.7507518,2012,MASTER LMD,Lyon 2 - Lumière France,Lyon,"Droit, économie et gestion",Économie,30 mois après le diplôme,68,76,11,87,84,75,95,1920,29900,29,8.9,1780,49,44,47,1430,2130
4.8371866,45.7507518,2012,MASTER LMD,Lyon 2 - Lumière France,Lyon,Sciences humaines et sociales,Psychologie,18 mois après le diplôme,89,76,14,90,93,51,45,1700,26600,29,8.9,1780,81,29,83,1430,2130
4.8371866,45.7507518,2012,MASTER LMD,Lyon 2 - Lumière France,Lyon,Sciences humaines et sociales,Autres sciences humaines et sociales,18 mois après le diplôme,115,79,17,84,72,44,81,1500,23400,29,8.9,1780,36,40,68,1430,2130
4.8371866,45.7507518,2012,MASTER LMD,Lyon 2 - Lumière France,Lyon,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",18 mois après le diplôme,55,74,8,93,87,80,100,1790,28000,29,8.9,1780,73,36,29,1430,2130
4.8377007,45.7674337,2012,MASTER ENS,Lyon 3 - Jean Moulin France,Lyon,Masters enseignement,Masters enseignement,18 mois après le diplôme,17,74,100,ns,ns,ns,ns,ns,,35,8.9,1780,ns,ns,ns,1430,2130
4.8377007,45.7674337,2012,MASTER LMD,Lyon 3 - Jean Moulin France,Lyon,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",18 mois après le diplôme,530,71,74,86,88,66,98,1930,30200,25,8.9,1780,57,43,54,1430,2130
4.8377007,45.7674337,2012,MASTER LMD,Lyon 3 - Jean Moulin France,Lyon,"Droit, économie et gestion",Gestion,30 mois après le diplôme,395,70,55,92,99,86,98,2190,34200,25,8.9,1780,80,40,48,1430,2130
4.8377007,45.7674337,2012,MASTER LMD,Lyon 3 - Jean Moulin France,Lyon,"Droit, économie et gestion","Autres formations juridiques, économiques et de gestion",18 mois après le diplôme,44,71,6,72,ns,ns,ns,ns,,25,8.9,1780,ns,70,67,1430,2130
-0.346575,47.48386199999999,2012,MASTER LMD,Le Mans - Maine France,Nantes,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",18 mois après le diplôme,49,85,34,92,64,59,91,1610,25200,30,9,1710,22,48,62,1400,2010
-0.346575,47.48386199999999,2012,MASTER LMD,Le Mans - Maine France,Nantes,"Droit, économie et gestion",Droit,30 mois après le diplôme,8,73,6,ns,ns,ns,ns,ns,,30,9,1710,ns,ns,ns,1400,2010
-0.346575,47.48386199999999,2012,MASTER LMD,Le Mans - Maine France,Nantes,"Droit, économie et gestion",Droit,18 mois après le diplôme,8,73,6,ns,ns,ns,ns,ns,,30,9,1710,ns,ns,ns,1400,2010
-0.346575,47.48386199999999,2012,MASTER LMD,Le Mans - Maine France,Nantes,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",18 mois après le diplôme,37,83,26,97,92,67,89,1750,27300,30,9,1710,58,72,37,1400,2010
-0.346575,47.48386199999999,2012,MASTER LMD,Le Mans - Maine France,Nantes,"Sciences, technologies et santé",Sciences fondamentales,30 mois après le diplôme,6,67,4,ns,ns,ns,ns,ns,,30,9,1710,ns,ns,ns,1400,2010
-0.346575,47.48386199999999,2012,MASTER LMD,Le Mans - Maine France,Nantes,"Sciences, technologies et santé",Sciences de l'ingénieur,30 mois après le diplôme,8,91,6,ns,ns,ns,ns,ns,,30,9,1710,ns,ns,ns,1400,2010
-0.346575,47.48386199999999,2012,MASTER LMD,Le Mans - Maine France,Nantes,"Sciences, technologies et santé",Sciences de l'ingénieur,18 mois après le diplôme,8,91,6,ns,ns,ns,ns,ns,,30,9,1710,ns,ns,ns,1400,2010
-0.346575,47.48386199999999,2012,MASTER LMD,Le Mans - Maine France,Nantes,"Sciences, technologies et santé",Informatique,30 mois après le diplôme,5,100,4,ns,ns,ns,ns,ns,,30,9,1710,ns,ns,ns,1400,2010
-0.346575,47.48386199999999,2012,MASTER LMD,Le Mans - Maine France,Nantes,"Sciences, technologies et santé","Autres sciences, technologies et santé",18 mois après le diplôme,18,82,13,ns,ns,ns,ns,ns,,30,9,1710,ns,ns,ns,1400,2010
5.917781,45.564601,2012,MASTER LMD,Chambéry - Savoie France,Grenoble,"Droit, économie et gestion",Gestion,18 mois après le diplôme,216,85,50,87,55,62,93,1750,27200,33,8.9,1780,27,51,64,1430,2130
5.917781,45.564601,2012,MASTER LMD,Chambéry - Savoie France,Grenoble,Sciences humaines et sociales,Ensemble sciences humaines et sociales,30 mois après le diplôme,79,92,17,86,85,57,72,1580,24700,33,8.9,1780,67,40,79,1430,2130
5.917781,45.564601,2012,MASTER LMD,Chambéry - Savoie France,Grenoble,Sciences humaines et sociales,Psychologie,30 mois après le diplôme,49,98,10,86,88,55,62,ns,,33,8.9,1780,81,56,93,1430,2130
5.917781,45.564601,2012,MASTER LMD,Chambéry - Savoie France,Grenoble,"Sciences, technologies et santé",Informatique,18 mois après le diplôme,41,96,8,100,100,90,98,2130,33200,33,8.9,1780,97,39,7,1430,2130
2.273451,48.870029,2012,MASTER LMD,Paris - Dauphine France,Paris,"Droit, économie et gestion",Droit,30 mois après le diplôme,0,,,,,,,,,33,9,2020,,,,1580,2530
2.273451,48.870029,2012,MASTER LMD,Paris - Dauphine France,Paris,"Droit, économie et gestion",Économie,30 mois après le diplôme,0,,,,,,,,,33,9,2020,,,,1580,2530
2.344468,48.8469373,2012,MASTER LMD,Paris 1 - Panthéon Sorbonne France,Paris,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",18 mois après le diplôme,507,69,63,86,92,62,98,2080,32500,18,9,2020,75,20,61,1580,2530
2.344468,48.8469373,2012,MASTER LMD,Paris 1 - Panthéon Sorbonne France,Paris,"Droit, économie et gestion",Droit,30 mois après le diplôme,120,68,15,95,98,75,98,2240,34900,18,9,2020,84,19,67,1580,2530
2.344468,48.8469373,2012,MASTER LMD,Paris 1 - Panthéon Sorbonne France,Paris,"Droit, économie et gestion",Économie,18 mois après le diplôme,110,75,14,81,98,66,99,2190,34200,18,9,2020,91,21,45,1580,2530
2.344468,48.8469373,2012,MASTER LMD,Paris 1 - Panthéon Sorbonne France,Paris,Sciences humaines et sociales,Ensemble sciences humaines et sociales,30 mois après le diplôme,188,74,22,85,81,48,91,1760,27500,18,9,2020,61,32,71,1580,2530
2.344468,48.8469373,2012,MASTER LMD,Paris 1 - Panthéon Sorbonne France,Paris,Sciences humaines et sociales,Autres sciences humaines et sociales,18 mois après le diplôme,123,75,14,75,76,31,89,1750,27300,18,9,2020,60,41,70,1580,2530
2.344468,48.8469373,2012,MASTER LMD,Paris 1 - Panthéon Sorbonne France,Paris,"Sciences, technologies et santé",Sciences fondamentales,30 mois après le diplôme,7,60,1,ns,ns,ns,ns,ns,,18,9,2020,ns,ns,ns,1580,2530
2.3334127,48.8433032,2012,MASTER LMD,Paris 2 - Panthéon Assas France,Paris,"Droit, économie et gestion",Économie,18 mois après le diplôme,38,54,16,81,ns,ns,ns,ns,,9,9,2020,ns,ns,47,1580,2530
2.3334127,48.8433032,2012,MASTER LMD,Paris 2 - Panthéon Assas France,Paris,"Droit, économie et gestion",Gestion,18 mois après le diplôme,83,48,36,87,94,65,100,2280,35500,9,9,2020,85,12,61,1580,2530
2.3334127,48.8433032,2012,MASTER LMD,Paris 2 - Panthéon Assas France,Paris,Sciences humaines et sociales,Information communication,18 mois après le diplôme,35,63,12,82,ns,ns,ns,ns,,9,9,2020,ns,ns,65,1580,2530
2.3538807,48.83979619999999,2012,MASTER LMD,Paris 3 - Sorbonne Nouvelle France,Paris,Sciences humaines et sociales,Ensemble sciences humaines et sociales,30 mois après le diplôme,70,61,37,89,61,58,92,1700,26500,26,9,2020,45,24,78,1580,2530
2.3538807,48.83979619999999,2012,MASTER LMD,Paris 3 - Sorbonne Nouvelle France,Paris,Sciences humaines et sociales,Autres sciences humaines et sociales,18 mois après le diplôme,31,51,16,90,ns,ns,ns,ns,,26,9,2020,ns,ns,80,1580,2530
2.3432774,48.8484556,2012,MASTER LMD,Paris 4 - Sorbonne France,Paris,"Lettres, langues, arts","Lettres, langues, arts",18 mois après le diplôme,103,61,33,81,78,63,83,1700,26500,18,9,2020,61,36,82,1580,2530
2.3432774,48.8484556,2012,MASTER LMD,Paris 4 - Sorbonne France,Paris,Sciences humaines et sociales,Ensemble sciences humaines et sociales,18 mois après le diplôme,199,57,67,83,92,69,96,1960,30500,18,9,2020,79,18,67,1580,2530
2.3432774,48.8484556,2012,MASTER LMD,Paris 4 - Sorbonne France,Paris,Sciences humaines et sociales,Histoire-géographie,18 mois après le diplôme,43,69,15,73,84,59,97,ns,,18,9,2020,75,30,62,1580,2530
2.340761,48.851251,2012,MASTER LMD,Paris René Descartes France,Paris,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",18 mois après le diplôme,65,66,20,91,84,71,97,2140,33300,16,9,2020,60,10,60,1580,2530
2.340761,48.851251,2012,MASTER LMD,Paris René Descartes France,Paris,"Droit, économie et gestion",Économie,30 mois après le diplôme,9,46,3,ns,ns,ns,ns,ns,,16,9,2020,ns,ns,ns,1580,2530
2.340761,48.851251,2012,MASTER LMD,Paris René Descartes France,Paris,Sciences humaines et sociales,Ensemble sciences humaines et sociales,18 mois après le diplôme,183,74,49,85,91,52,73,1650,25700,16,9,2020,72,23,89,1580,2530
2.357499,48.8471036,2012,MASTER LMD,Paris Pierre et Marie Curie France,Paris,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",30 mois après le diplôme,23,50,9,ns,ns,ns,ns,ns,,22,9,2020,ns,ns,ns,1580,2530
2.357499,48.8471036,2012,MASTER LMD,Paris Pierre et Marie Curie France,Paris,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",18 mois après le diplôme,23,50,9,ns,ns,ns,ns,ns,,22,9,2020,ns,ns,ns,1580,2530
2.357499,48.8471036,2012,MASTER LMD,Paris Pierre et Marie Curie France,Paris,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",30 mois après le diplôme,277,58,91,88,97,83,97,2270,35400,22,9,2020,88,27,41,1580,2530
2.357499,48.8471036,2012,MASTER LMD,Paris Pierre et Marie Curie France,Paris,"Sciences, technologies et santé","Ensemble sciences, technologies et santé",18 mois après le diplôme,277,58,91,84,94,70,96,2080,32500,22,9,2020,82,27,41,1580,2530
2.357499,48.8471036,2012,MASTER LMD,Paris Pierre et Marie Curie France,Paris,"Sciences, technologies et santé",Sciences de la vie et de la terre,18 mois après le diplôme,89,58,29,80,86,37,96,1840,28700,22,9,2020,64,39,65,1580,2530
2.357499,48.8471036,2012,MASTER LMD,Paris Pierre et Marie Curie France,Paris,"Sciences, technologies et santé","Autres sciences, technologies et santé",18 mois après le diplôme,17,58,6,ns,ns,ns,ns,ns,,22,9,2020,ns,ns,ns,1580,2530
,,2012,MASTER LMD,Paris 7 - Denis Diderot France,Paris,"Lettres, langues, arts","Lettres, langues, arts",30 mois après le diplôme,54,51,25,96,81,73,88,1750,27300,22,9,2020,55,19,74,1580,2530
,,2012,MASTER LMD,Paris 7 - Denis Diderot France,Paris,"Lettres, langues, arts","Lettres, langues, arts",18 mois après le diplôme,54,51,25,89,75,51,80,1630,25500,22,9,2020,49,19,74,1580,2530
,,2012,MASTER LMD,Paris 7 - Denis Diderot France,Paris,Sciences humaines et sociales,Autres sciences humaines et sociales,18 mois après le diplôme,30,67,11,ns,ns,ns,ns,ns,,22,9,2020,ns,ns,ns,1580,2530
,,2012,MASTER LMD,Paris 7 - Denis Diderot France,Paris,"Sciences, technologies et santé",Informatique,30 mois après le diplôme,16,65,7,ns,ns,ns,ns,ns,,22,9,2020,ns,ns,ns,1580,2530
,,2012,MASTER LMD,Rouen France,Rouen,"Droit, économie et gestion",Gestion,30 mois après le diplôme,89,80,22,93,70,76,98,1900,29600,37,11.1,1800,33,54,64,1460,2120
,,2012,MASTER LMD,Rouen France,Rouen,"Lettres, langues, arts","Lettres, langues, arts",18 mois après le diplôme,39,58,13,70,ns,ns,ns,ns,,37,11.1,1800,ns,51,92,1460,2120
,,2012,MASTER LMD,Rouen France,Rouen,Sciences humaines et sociales,Ensemble sciences humaines et sociales,30 mois après le diplôme,67,72,18,84,61,50,79,1610,25100,37,11.1,1800,37,37,80,1460,2120
,,2012,MASTER LMD,Rouen France,Rouen,Sciences humaines et sociales,Histoire-géographie,18 mois après le diplôme,34,70,9,67,ns,ns,ns,ns,,37,11.1,1800,ns,ns,67,1460,2120
,,2012,MASTER LMD,Rouen France,Rouen,Sciences humaines et sociales,Psychologie,30 mois après le diplôme,19,75,5,ns,ns,ns,ns,ns,,37,11.1,1800,ns,ns,ns,1460,2120
,,2012,MASTER LMD,Rouen France,Rouen,"Sciences, technologies et santé",Sciences fondamentales,30 mois après le diplôme,17,83,5,ns,ns,ns,ns,ns,,37,11.1,1800,ns,ns,ns,1460,2120
,,2012,MASTER LMD,Rouen France,Rouen,"Sciences, technologies et santé",Sciences fondamentales,18 mois après le diplôme,17,83,5,ns,ns,ns,ns,ns,,37,11.1,1800,ns,ns,ns,1460,2120
0.107929,49.49437,2012,MASTER ENS,Le Havre France,Rouen,Masters enseignement,Masters enseignement,18 mois après le diplôme,17,53,100,ns,ns,ns,ns,ns,,24,11.1,1800,ns,ns,ns,1460,2120
0.107929,49.49437,2012,MASTER LMD,Le Havre France,Rouen,"Droit, économie et gestion",Droit,18 mois après le diplôme,1,25,1,ns,ns,ns,nd,nd,,37,11.1,1800,ns,ns,ns,1460,2120
0.107929,49.49437,2012,MASTER LMD,Le Havre France,Rouen,"Lettres, langues, arts","Lettres, langues, arts",30 mois après le diplôme,2,40,2,ns,ns,ns,ns,ns,,37,11.1,1800,ns,ns,ns,1460,2120
0.107929,49.49437,2012,MASTER LMD,Le Havre France,Rouen,Sciences humaines et sociales,Autres sciences humaines et sociales,18 mois après le diplôme,0,,,nd,nd,nd,nd,nd,,37,11.1,1800,nd,nd,nd,1460,2120
0.107929,49.49437,2012,MASTER LMD,Le Havre France,Rouen,"Sciences, technologies et santé",Informatique,30 mois après le diplôme,1,50,1,ns,ns,ns,ns,ns,,37,11.1,1800,ns,ns,ns,1460,2120
2.586253,48.840109,2012,MASTER LMD,Paris-Est Marne-la-Vallée France,Créteil,"Droit, économie et gestion","Autres formations juridiques, économiques et de gestion",30 mois après le diplôme,12,81,3,ns,ns,ns,ns,ns,,12,9,2020,ns,ns,ns,1580,2530
2.586253,48.840109,2012,MASTER LMD,Paris-Est Marne-la-Vallée France,Créteil,Sciences humaines et sociales,Autres sciences humaines et sociales,30 mois après le diplôme,88,78,16,91,94,55,99,2040,31700,12,9,2020,76,22,55,1580,2530
,,2012,MASTER LMD,Versailles Saint-Quentin-en-Yvelines France,Versailles,"Droit, économie et gestion","Ensemble formations juridiques, économiques et de gestion",30 mois après le diplôme,271,60,65,89,87,71,98,2000,31200,11,9,2020,61,21,69,1580,2530
,,2012,MASTER LMD,Versailles Saint-Quentin-en-Yvelines France,Versailles,"Droit, économie et gestion",Droit,18 mois après le diplôme,57,62,14,91,85,47,92,2010,31300,11,9,2020,72,29,78,1580,2530
,,2012,MASTER LMD,Versailles Saint-Quentin-en-Yvelines France,Versailles,"Droit, économie et gestion",Économie,30 mois après le diplôme,61,67,15,85,90,63,96,1860,29000,11,9,2020,57,26,56,1580,2530
,,2012,MASTER LMD,Versailles Saint-Quentin-en-Yvelines France,Versailles,Sciences humaines et sociales,Ensemble sciences humaines et sociales,30 mois après le diplôme,45,68,10,91,92,41,100,1600,25000,11,9,2020,36,14,76,1580,2530
,,2012,MASTER LMD,Versailles Saint-Quentin-en-Yvelines France,Versailles,Sciences humaines et sociales,Autres sciences humaines et sociales,30 mois après le diplôme,12,87,3,ns,ns,ns,ns,ns,,11,9,2020,ns,ns,ns,1580,2530
,,2012,MASTER LMD,Versailles Saint-Quentin-en-Yvelines France,Versailles,Sciences humaines et sociales,Autres sciences humaines et sociales,18 mois après le diplôme,12,87,3,ns,ns,ns,ns,ns,,11,9,2020,ns,ns,ns,1580,2530
,,2012,MASTER LMD,Versailles Saint-Quentin-en-Yvelines France,Versailles,"Sciences, technologies et santé",Sciences de la vie et de la terre,30 mois après le diplôme,22,80,5,ns,ns,ns,ns,ns,,11,9,2020,ns,ns,ns,1580,2530
,,2012,MASTER LMD,Versailles Saint-Quentin-en-Yvelines France,Versailles,"Sciences, technologies et santé",Sciences de la vie et de la terre,18 mois après le diplôme,22,80,5,ns,ns,ns,ns,ns,,11,9,2020,ns,ns,ns,1580,2530
,,2012,MASTER LMD,Versailles Saint-Quentin-en-Yvelines France,Versailles,"Sciences, technologies et santé",Sciences fondamentales,18 mois après le diplôme,49,59,11,81,94,63,95,ns,,11,9,2020,75,46,51,1580,2530
7.266587400000001,43.7169034,2013,MASTER ENS,Nice - Sophia-Antipolis France,Nice,Masters enseignement,Masters enseignement,30 mois après le diplôme,100,75,100,98,91,93,90,1710,26700,,11.4,1840,86,18,84,1430,2210
7.266587400000001,43.7169034,2013,MASTER LMD,Nice - Sophia-Antipolis France,Nice,"Droit, économie et gestion",Gestion,18 mois après le diplôme,201,80,34,92,59,67,98,1730,26900,26,11.4,1840,41,45,49,1430,2210
7.266587400000001,43.7169034,2013,MASTER LMD,Nice - Sophia-Antipolis France,Nice,"Droit, économie et gestion","Autres formations juridiques, économiques et de gestion",30 mois après le diplôme,22,87,4,ns,ns,ns,ns,ns,,26,11.4,1840,ns,ns,ns,1430,2210
7.266587400000001,43.7169034,2013,MASTER LMD,Nice - Sophia-Antipolis France,Nice,Sciences humaines et sociales,Ensemble sciences humaines et sociales,30 mois après le diplôme,87,86,14,80,67,59,70,1600,25000,26,11.4,1840,48,28,80,1430,2210
7.266587400000001,43.7169034,2013,MASTER LMD,Nice - Sophia-Antipolis France,Nice,Sciences humaines et sociales,Information communication,18 mois après le diplôme,20,77,3,ns,ns,ns,ns,ns,,26,11.4,1840,ns,ns,ns,1430,2210
7.266587400000001,43.7169034,2013,MASTER LMD,Nice - Sophia-Antipolis France,Nice,Sciences humaines et sociales,Autres sciences humaines et sociales,30 mois après le diplôme,10,80,2,ns,ns,ns,ns,ns,,26,11.4,1840,ns,ns,ns,1430,2210
7.266587400000001,43.7169034,2013,MASTER LMD,Nice - Sophia-Antipolis France,Nice,"Sciences, technologies et santé",Sciences fondamentales,18 mois après le diplôme,39,91,6,90,91,76,91,ns,,26,11.4,1840,65,52,74,1430,2210
7.266587400000001,43.7169034,2013,MASTER LMD,Nice - Sophia-Antipolis France,Nice,"Sciences, technologies et santé","Autres sciences, technologies et santé",18 mois après le diplôme,30,83,5,100,ns,ns,ns,ns,,26,11.4,1840,ns,ns,73,1430,2210
4.066776100000001,48.26916199999999,2013,MASTER LMD,Université de technologie de Troyes France,Reims,Sciences humaines et sociales,Ensemble sciences humaines et sociales,18 mois après le diplôme,20,54,53,ns,ns,ns,ns,ns,,28,10.1,1820,ns,ns,ns,1490,2150
4.066776100000001,48.26916199999999,2013,MASTER LMD,Université de technologie de Troyes France,Reims,"Sciences, technologies et santé",Sciences fondamentales,18 mois après le diplôme,1,100,3,ns,ns,ns,ns,ns,,28,10.1,1820,ns,ns,ns,1490,2150
