Longitude;Latitude;annee;diplome;NameOfUni;academie;domaine;discipline;situation;nombre_de_reponses;taux_de_reponse;taux_dinsertion;emplois_cadre_ou_professions_intermediaires;emplois_stables;emplois_a_temps_plein;salaire_net_median_des_emplois_a_temps_plein;salaire_brut_annuel_estime;de_diplomes_boursiers;taux_de_chomage_regional;salaire_net_mensuel_median_regional;emplois_cadre;emplois_exterieurs_a_la_region_de_luniversite;femmes;salaire_net_mensuel_regional_1er_quartile;salaire_net_mensuel_regional_3eme_quartile
-0.346575;47.48386199999999;2012;MASTER LMD;Le_Mans_Maine_;Nantes;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;49;85;92;64;59;91;1610;25200;30;9;1710;22;48;62;1400;2010
-0.346575;47.48386199999999;2012;MASTER LMD;Le_Mans_Maine_;Nantes;Droit, économie et gestion;Droit;30 mois après le diplôme;8;73;0;ns;ns;ns;ns;;30;9;1710;ns;ns;ns;1400;2010
-0.346575;47.48386199999999;2012;MASTER LMD;Le_Mans_Maine_;Nantes;Droit, économie et gestion;Droit;18 mois après le diplôme;8;73;0;ns;ns;ns;ns;;30;9;1710;ns;ns;ns;1400;2010
-0.346575;47.48386199999999;2012;MASTER LMD;Le_Mans_Maine_;Nantes;Sciences, technologies et santé;Ensemble sciences, technologies et santé;18 mois après le diplôme;37;83;97;92;67;89;1750;27300;30;9;1710;58;72;37;1400;2010
-0.346575;47.48386199999999;2012;MASTER LMD;Le_Mans_Maine_;Nantes;Sciences, technologies et santé;Sciences fondamentales;30 mois après le diplôme;6;67;0;ns;ns;ns;ns;;30;9;1710;ns;ns;ns;1400;2010
-0.346575;47.48386199999999;2012;MASTER LMD;Le_Mans_Maine_;Nantes;Sciences, technologies et santé;Sciences de l'ingénieur;30 mois après le diplôme;8;91;0;ns;ns;ns;ns;;30;9;1710;ns;ns;ns;1400;2010
-0.346575;47.48386199999999;2012;MASTER LMD;Le_Mans_Maine_;Nantes;Sciences, technologies et santé;Sciences de l'ingénieur;18 mois après le diplôme;8;91;0;ns;ns;ns;ns;;30;9;1710;ns;ns;ns;1400;2010
-0.346575;47.48386199999999;2012;MASTER LMD;Le_Mans_Maine_;Nantes;Sciences, technologies et santé;Informatique;30 mois après le diplôme;5;100;0;ns;ns;ns;ns;;30;9;1710;ns;ns;ns;1400;2010
-0.346575;47.48386199999999;2012;MASTER LMD;Le_Mans_Maine_;Nantes;Sciences, technologies et santé;Autres sciences, technologies et santé;18 mois après le diplôme;18;82;0;ns;ns;ns;ns;;30;9;1710;ns;ns;ns;1400;2010
5.917781;45.564601;2012;MASTER LMD;Chambery_Savoie_;Grenoble;Droit, économie et gestion;Gestion;18 mois après le diplôme;216;85;87;55;62;93;1750;27200;33;8.9;1780;27;51;64;1430;2130
5.917781;45.564601;2012;MASTER LMD;Chambery_Savoie_;Grenoble;Sciences humaines et sociales;Ensemble sciences humaines et sociales;30 mois après le diplôme;79;92;86;85;57;72;1580;24700;33;8.9;1780;67;40;79;1430;2130
5.917781;45.564601;2012;MASTER LMD;Chambery_Savoie_;Grenoble;Sciences humaines et sociales;Psychologie;30 mois après le diplôme;49;98;86;88;55;62;ns;;33;8.9;1780;81;56;93;1430;2130
5.917781;45.564601;2012;MASTER LMD;Chambery_Savoie_;Grenoble;Sciences, technologies et santé;Informatique;18 mois après le diplôme;41;96;100;100;90;98;2130;33200;33;8.9;1780;97;39;7;1430;2130
2.273451;48.870029;2012;MASTER LMD;Paris_Dauphine_;Paris;Droit, économie et gestion;Droit;30 mois après le diplôme;0;0;0;;;;;;33;9;2020;;;;1580;2530
2.273451;48.870029;2012;MASTER LMD;Paris_Dauphine_;Paris;Droit, économie et gestion;Économie;30 mois après le diplôme;0;0;0;;;;;;33;9;2020;;;;1580;2530
2.344468;48.8469373;2012;MASTER LMD;Paris_1_Pantheon_Sorbonne_;Paris;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;507;69;86;92;62;98;2080;32500;18;9;2020;75;20;61;1580;2530
2.344468;48.8469373;2012;MASTER LMD;Paris_1_Pantheon_Sorbonne_;Paris;Droit, économie et gestion;Droit;30 mois après le diplôme;120;68;95;98;75;98;2240;34900;18;9;2020;84;19;67;1580;2530
2.344468;48.8469373;2012;MASTER LMD;Paris_1_Pantheon_Sorbonne_;Paris;Droit, économie et gestion;Économie;18 mois après le diplôme;110;75;81;98;66;99;2190;34200;18;9;2020;91;21;45;1580;2530
2.344468;48.8469373;2012;MASTER LMD;Paris_1_Pantheon_Sorbonne_;Paris;Sciences humaines et sociales;Ensemble sciences humaines et sociales;30 mois après le diplôme;188;74;85;81;48;91;1760;27500;18;9;2020;61;32;71;1580;2530
2.344468;48.8469373;2012;MASTER LMD;Paris_1_Pantheon_Sorbonne_;Paris;Sciences humaines et sociales;Autres sciences humaines et sociales;18 mois après le diplôme;123;75;75;76;31;89;1750;27300;18;9;2020;60;41;70;1580;2530
2.344468;48.8469373;2012;MASTER LMD;Paris_1_Pantheon_Sorbonne_;Paris;Sciences, technologies et santé;Sciences fondamentales;30 mois après le diplôme;7;60;0;ns;ns;ns;ns;;18;9;2020;ns;ns;ns;1580;2530
2.3334127;48.8433032;2012;MASTER LMD;Paris_2_Pantheon_Assas_;Paris;Droit, économie et gestion;Économie;18 mois après le diplôme;38;54;81;ns;ns;ns;ns;;9;9;2020;ns;ns;47;1580;2530
2.3334127;48.8433032;2012;MASTER LMD;Paris_2_Pantheon_Assas_;Paris;Droit, économie et gestion;Gestion;18 mois après le diplôme;83;48;87;94;65;100;2280;35500;9;9;2020;85;12;61;1580;2530
2.3334127;48.8433032;2012;MASTER LMD;Paris_2_Pantheon_Assas_;Paris;Sciences humaines et sociales;Information communication;18 mois après le diplôme;35;63;82;ns;ns;ns;ns;;9;9;2020;ns;ns;65;1580;2530
2.3538807;48.83979619999999;2012;MASTER LMD;Paris_3_Sorbonne_Nouvelle_;Paris;Sciences humaines et sociales;Ensemble sciences humaines et sociales;30 mois après le diplôme;70;61;89;61;58;92;1700;26500;26;9;2020;45;24;78;1580;2530
2.3538807;48.83979619999999;2012;MASTER LMD;Paris_3_Sorbonne_Nouvelle_;Paris;Sciences humaines et sociales;Autres sciences humaines et sociales;18 mois après le diplôme;31;51;90;ns;ns;ns;ns;;26;9;2020;ns;ns;80;1580;2530
2.3432774;48.8484556;2012;MASTER LMD;Paris_4_Sorbonne_;Paris;Lettres, langues, arts;Lettres, langues, arts;18 mois après le diplôme;103;61;81;78;63;83;1700;26500;18;9;2020;61;36;82;1580;2530
2.3432774;48.8484556;2012;MASTER LMD;Paris_4_Sorbonne_;Paris;Sciences humaines et sociales;Ensemble sciences humaines et sociales;18 mois après le diplôme;199;57;83;92;69;96;1960;30500;18;9;2020;79;18;67;1580;2530
2.3432774;48.8484556;2012;MASTER LMD;Paris_4_Sorbonne_;Paris;Sciences humaines et sociales;Histoire-géographie;18 mois après le diplôme;43;69;73;84;59;97;ns;;18;9;2020;75;30;62;1580;2530
2.340761;48.851251;2012;MASTER LMD;Paris_Rene_Descartes_;Paris;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;65;66;91;84;71;97;2140;33300;16;9;2020;60;10;60;1580;2530
2.340761;48.851251;2012;MASTER LMD;Paris_Rene_Descartes_;Paris;Droit, économie et gestion;Économie;30 mois après le diplôme;9;46;0;ns;ns;ns;ns;;16;9;2020;ns;ns;ns;1580;2530
2.340761;48.851251;2012;MASTER LMD;Paris_Rene_Descartes_;Paris;Sciences humaines et sociales;Ensemble sciences humaines et sociales;18 mois après le diplôme;183;74;85;91;52;73;1650;25700;16;9;2020;72;23;89;1580;2530
2.357499;48.8471036;2012;MASTER LMD;Paris_Pierre_et_Marie_Curie_;Paris;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;23;50;0;ns;ns;ns;ns;;22;9;2020;ns;ns;ns;1580;2530
2.357499;48.8471036;2012;MASTER LMD;Paris_Pierre_et_Marie_Curie_;Paris;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;23;50;0;ns;ns;ns;ns;;22;9;2020;ns;ns;ns;1580;2530
2.357499;48.8471036;2012;MASTER LMD;Paris_Pierre_et_Marie_Curie_;Paris;Sciences, technologies et santé;Ensemble sciences, technologies et santé;30 mois après le diplôme;277;58;88;97;83;97;2270;35400;22;9;2020;88;27;41;1580;2530
2.357499;48.8471036;2012;MASTER LMD;Paris_Pierre_et_Marie_Curie_;Paris;Sciences, technologies et santé;Ensemble sciences, technologies et santé;18 mois après le diplôme;277;58;84;94;70;96;2080;32500;22;9;2020;82;27;41;1580;2530
2.357499;48.8471036;2012;MASTER LMD;Paris_Pierre_et_Marie_Curie_;Paris;Sciences, technologies et santé;Sciences de la vie et de la terre;18 mois après le diplôme;89;58;80;86;37;96;1840;28700;22;9;2020;64;39;65;1580;2530
0.107929;49.49437;2012;MASTER ENS;Le_Havre_;Rouen;Masters enseignement;Masters enseignement;18 mois après le diplôme;17;53;0;ns;ns;ns;ns;;24;11.1;1800;ns;ns;ns;1460;2120
0.107929;49.49437;2012;MASTER LMD;Le_Havre_;Rouen;Droit, économie et gestion;Droit;18 mois après le diplôme;1;25;0;ns;ns;nd;nd;;37;11.1;1800;ns;ns;ns;1460;2120
0.107929;49.49437;2012;MASTER LMD;Le_Havre_;Rouen;Lettres, langues, arts;Lettres, langues, arts;30 mois après le diplôme;2;40;0;ns;ns;ns;ns;;37;11.1;1800;ns;ns;ns;1460;2120
0.107929;49.49437;2012;MASTER LMD;Le_Havre_;Rouen;Sciences humaines et sociales;Autres sciences humaines et sociales;18 mois après le diplôme;0;0;0;nd;nd;nd;nd;;37;11.1;1800;nd;nd;nd;1460;2120
0.107929;49.49437;2012;MASTER LMD;Le_Havre_;Rouen;Sciences, technologies et santé;Informatique;30 mois après le diplôme;1;50;0;ns;ns;ns;ns;;37;11.1;1800;ns;ns;ns;1460;2120
2.586253;48.840109;2012;MASTER LMD;Paris_Est_Marne_la_Vallee_;Créteil;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;12;81;0;ns;ns;ns;ns;;12;9;2020;ns;ns;ns;1580;2530
7.266587400000001;43.7169034;2013;MASTER ENS;Nice_Sophia_Antipolis_;Nice;Masters enseignement;Masters enseignement;30 mois après le diplôme;100;75;98;91;93;90;1710;26700;;11.4;1840;86;18;84;1430;2210
7.266587400000001;43.7169034;2013;MASTER LMD;Nice_Sophia_Antipolis_;Nice;Droit, économie et gestion;Gestion;18 mois après le diplôme;201;80;92;59;67;98;1730;26900;26;11.4;1840;41;45;49;1430;2210
7.266587400000001;43.7169034;2013;MASTER LMD;Nice_Sophia_Antipolis_;Nice;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;22;87;0;ns;ns;ns;ns;;26;11.4;1840;ns;ns;ns;1430;2210
7.266587400000001;43.7169034;2013;MASTER LMD;Nice_Sophia_Antipolis_;Nice;Sciences humaines et sociales;Ensemble sciences humaines et sociales;30 mois après le diplôme;87;86;80;67;59;70;1600;25000;26;11.4;1840;48;28;80;1430;2210
7.266587400000001;43.7169034;2013;MASTER LMD;Nice_Sophia_Antipolis_;Nice;Sciences humaines et sociales;Information communication;18 mois après le diplôme;20;77;0;ns;ns;ns;ns;;26;11.4;1840;ns;ns;ns;1430;2210
7.266587400000001;43.7169034;2013;MASTER LMD;Nice_Sophia_Antipolis_;Nice;Sciences humaines et sociales;Autres sciences humaines et sociales;30 mois après le diplôme;10;80;0;ns;ns;ns;ns;;26;11.4;1840;ns;ns;ns;1430;2210
7.266587400000001;43.7169034;2013;MASTER LMD;Nice_Sophia_Antipolis_;Nice;Sciences, technologies et santé;Sciences fondamentales;18 mois après le diplôme;39;91;90;91;76;91;ns;;26;11.4;1840;65;52;74;1430;2210
7.266587400000001;43.7169034;2013;MASTER LMD;Nice_Sophia_Antipolis_;Nice;Sciences, technologies et santé;Autres sciences, technologies et santé;18 mois après le diplôme;30;83;100;ns;ns;ns;ns;;26;11.4;1840;ns;ns;73;1430;2210
4.066776100000001;48.26916199999999;2013;MASTER LMD;Universite_de_technologie_de_Troyes_;Reims;Sciences humaines et sociales;Ensemble sciences humaines et sociales;18 mois après le diplôme;20;54;0;ns;ns;ns;ns;;28;10.1;1820;ns;ns;ns;1490;2150
4.066776100000001;48.26916199999999;2013;MASTER LMD;Universite_de_technologie_de_Troyes_;Reims;Sciences, technologies et santé;Sciences fondamentales;18 mois après le diplôme;1;100;0;ns;ns;ns;ns;;28;10.1;1820;ns;ns;ns;1490;2150
4.066776100000001;48.26916199999999;2013;MASTER LMD;Universite_de_technologie_de_Troyes_;Reims;Sciences, technologies et santé;Sciences de l'ingénieur;18 mois après le diplôme;6;50;0;ns;ns;ns;ns;;28;10.1;1820;ns;ns;ns;1490;2150
5.3773517;43.3048368;2013;MASTER LMD;Aix_Marseille_;Aix-Marseille;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;527;68;89;82;75;95;2000;31200;30;11.4;1840;53;46;58;1430;2210
5.3773517;43.3048368;2013;MASTER LMD;Aix_Marseille_;Aix-Marseille;Droit, économie et gestion;Droit;18 mois après le diplôme;188;73;85;72;61;88;1800;28100;30;11.4;1840;47;55;68;1430;2210
5.3773517;43.3048368;2013;MASTER LMD;Aix_Marseille_;Aix-Marseille;Droit, économie et gestion;Gestion;18 mois après le diplôme;246;62;89;84;68;97;1920;30000;30;11.4;1840;55;41;51;1430;2210
5.3773517;43.3048368;2013;MASTER LMD;Aix_Marseille_;Aix-Marseille;Droit, économie et gestion;Gestion;30 mois après le diplôme;246;62;93;87;80;97;2100;32800;30;11.4;1840;61;41;51;1430;2210
5.3773517;43.3048368;2013;MASTER LMD;Aix_Marseille_;Aix-Marseille;Sciences humaines et sociales;Ensemble sciences humaines et sociales;18 mois après le diplôme;274;77;81;79;38;77;1580;24700;30;11.4;1840;50;45;70;1430;2210
5.3773517;43.3048368;2013;MASTER LMD;Aix_Marseille_;Aix-Marseille;Sciences humaines et sociales;Histoire-géographie;30 mois après le diplôme;19;89;0;ns;ns;ns;ns;;30;11.4;1840;ns;ns;ns;1430;2210
5.3773517;43.3048368;2013;MASTER LMD;Aix_Marseille_;Aix-Marseille;Sciences humaines et sociales;Information communication;18 mois après le diplôme;81;71;83;86;30;86;1690;26400;30;11.4;1840;53;52;65;1430;2210
5.3773517;43.3048368;2013;MASTER LMD;Aix_Marseille_;Aix-Marseille;Sciences humaines et sociales;Information communication;30 mois après le diplôme;81;71;88;83;56;83;1730;27000;30;11.4;1840;52;52;65;1430;2210
5.3773517;43.3048368;2013;MASTER LMD;Aix_Marseille_;Aix-Marseille;Sciences, technologies et santé;Informatique;18 mois après le diplôme;20;77;0;ns;ns;ns;ns;;30;11.4;1840;ns;ns;ns;1430;2210
5.3773517;43.3048368;2013;MASTER LMD;Aix_Marseille_;Aix-Marseille;Sciences, technologies et santé;Informatique;30 mois après le diplôme;20;77;0;ns;ns;ns;ns;;30;11.4;1840;ns;ns;ns;1430;2210
-0.370679;49.182863;2013;MASTER ENS;Caen_Basse_Normandie_;Caen;Masters enseignement;Masters enseignement;30 mois après le diplôme;70;73;96;91;86;88;1700;26500;;10.2;1770;88;26;86;1440;2090
-0.370679;49.182863;2013;MASTER LMD;Caen_Basse_Normandie_;Caen;Droit, économie et gestion;Économie;30 mois après le diplôme;24;76;0;ns;ns;ns;ns;;36;10.2;1770;ns;ns;ns;1440;2090
-0.370679;49.182863;2013;MASTER LMD;Caen_Basse_Normandie_;Caen;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;18 mois après le diplôme;57;78;93;95;80;100;2080;32500;36;10.2;1770;77;54;35;1440;2090
-0.370679;49.182863;2013;MASTER LMD;Caen_Basse_Normandie_;Caen;Sciences humaines et sociales;Autres sciences humaines et sociales;30 mois après le diplôme;3;56;0;ns;ns;ns;ns;;36;10.2;1770;ns;ns;ns;1440;2090
-0.370679;49.182863;2013;MASTER LMD;Caen_Basse_Normandie_;Caen;Sciences, technologies et santé;Ensemble sciences, technologies et santé;30 mois après le diplôme;134;76;91;90;76;97;1950;30400;36;10.2;1770;72;57;30;1440;2090
-0.370679;49.182863;2013;MASTER LMD;Caen_Basse_Normandie_;Caen;Sciences, technologies et santé;Sciences de l'ingénieur;18 mois après le diplôme;13;87;0;ns;ns;ns;ns;;36;10.2;1770;ns;ns;ns;1440;2090
5.04148;47.322047;2013;MASTER ENS;Dijon_Bourgogne_;Dijon;Masters enseignement;Masters enseignement;18 mois après le diplôme;114;73;98;96;91;94;1680;26300;;9.1;1780;87;31;81;1440;2080
5.04148;47.322047;2013;MASTER LMD;Dijon_Bourgogne_;Dijon;Droit, économie et gestion;Droit;30 mois après le diplôme;23;62;0;ns;ns;ns;ns;;40;9.1;1780;ns;ns;ns;1440;2080
5.04148;47.322047;2013;MASTER LMD;Dijon_Bourgogne_;Dijon;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;18 mois après le diplôme;13;59;0;ns;ns;ns;ns;;40;9.1;1780;ns;ns;ns;1440;2080
5.04148;47.322047;2013;MASTER LMD;Dijon_Bourgogne_;Dijon;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;13;59;0;ns;ns;ns;ns;;40;9.1;1780;ns;ns;ns;1440;2080
5.04148;47.322047;2013;MASTER LMD;Dijon_Bourgogne_;Dijon;Sciences humaines et sociales;Ensemble sciences humaines et sociales;18 mois après le diplôme;118;72;80;68;36;78;1410;22000;40;9.1;1780;45;65;82;1440;2080
6.024053899999999;47.237829;2013;MASTER ENS;Besancon_Franche_Comte_;Besançon;Masters enseignement;Masters enseignement;18 mois après le diplôme;81;86;96;80;72;87;1650;25700;;9.1;1780;74;23;81;1400;2090
6.024053899999999;47.237829;2013;MASTER LMD;Besancon_Franche_Comte_;Besançon;Droit, économie et gestion;Gestion;18 mois après le diplôme;42;84;86;57;75;100;ns;;32;9.1;1780;25;39;42;1400;2090
6.024053899999999;47.237829;2013;MASTER LMD;Besancon_Franche_Comte_;Besançon;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;15;75;0;ns;ns;ns;ns;;32;9.1;1780;ns;ns;ns;1400;2090
6.024053899999999;47.237829;2013;MASTER LMD;Besancon_Franche_Comte_;Besançon;Sciences humaines et sociales;Ensemble sciences humaines et sociales;18 mois après le diplôme;72;88;75;76;46;74;1550;24200;32;9.1;1780;50;53;63;1400;2090
6.024053899999999;47.237829;2013;MASTER LMD;Besancon_Franche_Comte_;Besançon;Sciences humaines et sociales;Histoire-géographie;30 mois après le diplôme;18;88;0;ns;ns;ns;ns;;32;9.1;1780;ns;ns;ns;1400;2090
6.024053899999999;47.237829;2013;MASTER LMD;Besancon_Franche_Comte_;Besançon;Sciences humaines et sociales;Information communication;30 mois après le diplôme;19;83;0;ns;ns;ns;ns;;32;9.1;1780;ns;ns;ns;1400;2090
6.024053899999999;47.237829;2013;MASTER LMD;Besancon_Franche_Comte_;Besançon;Sciences, technologies et santé;Sciences de la vie et de la terre;18 mois après le diplôme;23;88;0;ns;ns;ns;ns;;32;9.1;1780;ns;ns;ns;1400;2090
6.024053899999999;47.237829;2013;MASTER LMD;Besancon_Franche_Comte_;Besançon;Sciences, technologies et santé;Sciences de la vie et de la terre;30 mois après le diplôme;23;88;0;ns;ns;ns;ns;;32;9.1;1780;ns;ns;ns;1400;2090
6.024053899999999;47.237829;2013;MASTER LMD;Besancon_Franche_Comte_;Besançon;Sciences, technologies et santé;Sciences de l'ingénieur;18 mois après le diplôme;49;85;83;97;64;100;1940;30300;32;9.1;1780;65;58;10;1400;2090
6.024053899999999;47.237829;2013;MASTER LMD;Besancon_Franche_Comte_;Besançon;Sciences, technologies et santé;Informatique;18 mois après le diplôme;17;86;0;ns;ns;ns;ns;;32;9.1;1780;ns;ns;ns;1400;2090
-4.5016509;48.4004967;2013;MASTER ENS;Brest_Bretagne_occidentale_;Rennes;Masters enseignement;Masters enseignement;18 mois après le diplôme;105;61;96;94;85;93;1680;26200;;8.8;1730;83;33;79;1390;2050
-4.5016509;48.4004967;2013;MASTER LMD;Brest_Bretagne_occidentale_;Rennes;Droit, économie et gestion;Économie;18 mois après le diplôme;17;95;0;ns;ns;ns;ns;;37;8.8;1730;ns;ns;ns;1390;2050
-4.5016509;48.4004967;2013;MASTER LMD;Brest_Bretagne_occidentale_;Rennes;Droit, économie et gestion;Gestion;30 mois après le diplôme;78;74;92;74;68;99;1700;26600;37;8.8;1730;40;37;53;1390;2050
-4.5016509;48.4004967;2013;MASTER LMD;Brest_Bretagne_occidentale_;Rennes;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;18 mois après le diplôme;7;69;0;ns;ns;ns;ns;;37;8.8;1730;ns;ns;ns;1390;2050
-4.5016509;48.4004967;2013;MASTER LMD;Brest_Bretagne_occidentale_;Rennes;Sciences, technologies et santé;Sciences fondamentales;30 mois après le diplôme;44;82;91;100;70;90;2250;35100;37;8.8;1730;71;87;22;1390;2050
-4.5016509;48.4004967;2013;MASTER LMD;Brest_Bretagne_occidentale_;Rennes;Sciences, technologies et santé;Sciences de l'ingénieur;30 mois après le diplôme;20;85;0;ns;ns;ns;ns;;37;8.8;1730;ns;ns;ns;1390;2050
-4.5016509;48.4004967;2013;MASTER LMD;Brest_Bretagne_occidentale_;Rennes;Sciences, technologies et santé;Informatique;30 mois après le diplôme;31;84;97;100;97;100;ns;;37;8.8;1730;100;40;6;1390;2050
-4.5016509;48.4004967;2013;MASTER LMD;Brest_Bretagne_occidentale_;Rennes;Sciences, technologies et santé;Autres sciences, technologies et santé;18 mois après le diplôme;5;58;0;ns;ns;ns;ns;;37;8.8;1730;ns;ns;ns;1390;2050
4.360054;43.836699;2013;MASTER LMD;Nîmes_;Montpellier;Sciences, technologies et santé;Ensemble sciences, technologies et santé;18 mois après le diplôme;6;75;0;ns;ns;ns;ns;;41;11.9;1730;ns;ns;ns;1350;2060
4.360054;43.836699;2013;MASTER LMD;Nîmes_;Montpellier;Sciences, technologies et santé;Ensemble sciences, technologies et santé;30 mois après le diplôme;6;75;0;ns;ns;ns;ns;;41;11.9;1730;ns;ns;ns;1350;2060
1.4371122;43.6067724;2013;MASTER LMD;Toulouse_1_Capitole_;Toulouse;Droit, économie et gestion;Économie;18 mois après le diplôme;23;71;0;ns;ns;ns;ns;;28;11.9;1820;ns;ns;ns;1460;2150
1.4371122;43.6067724;2013;MASTER LMD;Toulouse_1_Capitole_;Toulouse;Droit, économie et gestion;Gestion;18 mois après le diplôme;289;81;90;75;66;97;1800;28100;28;11.9;1820;49;43;60;1460;2150
